timestamp,equipment_id,expected_energy_kwh,residual_kwh,residual_pct,multivariate_outlier_score,fused_anomaly_score,is_anomalous,severity_score,top_contributing_features,actual_energy_kwh
2019-08-19 08:30:00,CHILLER-01,125.31818885685314,0.028589024746267455,0.022813148679417767,0.21384484737182421,0.08553793894872969,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",125.34677788159941
2019-08-19 09:00:00,CHILLER-01,116.02277561213916,0.18742380987333718,0.1615405327828819,0.06370385451580468,0.025481541806321874,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",116.2101994220125
2019-08-19 09:30:00,CHILLER-01,116.24584791522408,-0.9446622565406102,-0.8126417188074836,0.02479060050361441,0.009916240201445764,False,0.0,"['efficiency_ratio', 'Humidity (%)']",115.30118565868347
2019-08-19 10:00:00,CHILLER-01,125.9306585661519,-0.06685151609467255,-0.05308597354754177,0.18374644126577175,0.0734985765063087,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",125.86380705005723
2019-08-19 10:30:00,CHILLER-01,108.3248144578673,9.14475094307977,8.441972403872985,0.2807124070170657,0.7122849628068263,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",117.46956540094708
2019-08-19 11:00:00,CHILLER-01,114.08108208678743,-5.286572673490809,-4.634048500231649,0.018268652685686247,0.007307461074274499,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",108.79450941329662
2019-08-19 11:30:00,CHILLER-01,118.4280528276017,-8.49435053962955,-7.172583131122624,0.04949034088087414,0.019796136352349655,False,0.0,"['efficiency_ratio', 'Humidity (%)']",109.93370228797215
2019-08-19 12:00:00,CHILLER-01,102.40367106858122,9.24071064340589,9.023807981666256,0.12666083235787914,0.6506643329431516,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",111.64438171198711
2019-08-19 12:30:00,CHILLER-01,122.1293925084736,0.847893443956508,0.6942582997763452,0.14499549546818735,0.057998198187274946,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",122.97728595243011
2019-08-19 13:00:00,CHILLER-01,120.46879964345975,-0.3293937548952215,-0.2734266099355994,0.02868658814122493,0.011474635256489972,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",120.13940588856453
2019-08-19 13:30:00,CHILLER-01,123.19118557493816,1.3326972576039822,1.0818121859808647,0.2861686214016343,0.11446744856065372,False,0.0,"['efficiency_ratio', 'Humidity (%)']",124.52388283254214
2019-08-19 14:00:00,CHILLER-01,112.32631862463298,3.2556602046747543,2.898394823705006,0.04673668858400485,0.10329928145081302,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",115.58197882930773
2019-08-19 14:30:00,CHILLER-01,121.4126248913239,-1.1443073627101938,-0.9424945418439477,0.02046524722323378,0.008186098889293513,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",120.26831752861371
2019-08-19 15:00:00,CHILLER-01,118.96913638585487,5.035586765883821,4.232683298256286,0.057682765786893755,0.25711181686721496,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",124.00472315173869
2019-08-19 15:30:00,CHILLER-01,120.29880312509147,-3.773575442853371,-3.1368354005396526,0.11158286302136806,0.04463314520854723,False,0.0,"['efficiency_ratio', 'Humidity (%)']",116.5252276822381
2019-08-19 16:00:00,CHILLER-01,122.46515896755442,0.18904293290488283,0.15436466542697858,0.21269308539889234,0.08507723415955694,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",122.6542019004593
2019-08-19 16:30:00,CHILLER-01,124.99277000317531,-11.288177531708513,-9.031064381901247,0.2844904177398909,0.11379616709595637,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",113.7045924714668
2019-08-19 17:00:00,CHILLER-01,107.06214641829678,9.033422809182653,8.437550629602223,0.29300786025245995,0.717203144100984,True,0.5408276511539472,"['Cooling Water Temperature (C)', 'efficiency_ratio']",116.09556922747943
2019-08-19 17:30:00,CHILLER-01,115.00262302737114,0.9434738206422253,0.8203933056532756,0.15975832078012206,0.06390332831204883,False,0.0,"['efficiency_ratio', 'Humidity (%)']",115.94609684801337
2019-08-19 18:00:00,CHILLER-01,103.41265828486473,6.020624550422951,5.821941578794245,0.15625423489257192,0.47452994167256696,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",109.43328283528768
2019-08-19 18:30:00,CHILLER-01,118.03633234068715,4.859447505597501,4.116908251242273,0.1660522713494296,0.2874933521956473,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",122.89577984628465
2019-08-19 19:00:00,CHILLER-01,109.94589859615029,5.2988826822279265,4.819536471925716,0.1340890360857088,0.3533991514943301,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",115.24478127837821
2019-08-19 19:30:00,CHILLER-01,117.14660612126758,1.9533468285539186,1.6674378313033305,0.07690315866359543,0.03076126346543817,False,0.0,"['efficiency_ratio', 'Humidity (%)']",119.0999529498215
2019-08-19 20:00:00,CHILLER-01,118.51660891481222,4.32936435643505,3.652960033261605,0.0065028280256904155,0.17171353187171604,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",122.84597327124727
2019-08-19 20:30:00,CHILLER-01,126.33995588391122,-3.767706475671659,-2.982197080339062,0.3639383882277866,0.14557535529111465,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",122.57224940823956
2019-08-19 21:00:00,CHILLER-01,129.35015220916068,-5.027071337378388,-3.8864054286148466,0.06029576341109068,0.024118305364436272,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",124.3230808717823
2019-08-19 21:30:00,CHILLER-01,116.81875172495614,1.3933643989684725,1.192757479765816,0.17566330246372483,0.07026532098548993,False,0.0,"['efficiency_ratio', 'Humidity (%)']",118.21211612392462
2019-08-19 22:00:00,CHILLER-01,117.69227178602137,-2.0786582823745903,-1.766180778763316,0.12489297424723911,0.04995718969889565,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",115.61361350364677
2019-08-19 22:30:00,CHILLER-01,107.80946927325225,10.552785039496555,9.788365633031386,0.12626282883173834,0.6505051315326953,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",118.3622543127488
2019-08-19 23:00:00,CHILLER-01,101.2504579524931,4.2508665758426645,4.198367752407775,0.09652816534273556,0.26880679512625827,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",105.50132452833576
2019-08-19 23:30:00,CHILLER-01,109.72198856133853,-2.298888340723238,-2.095193835680509,0.14499227262020548,0.05799690904808219,False,0.0,"['efficiency_ratio', 'Humidity (%)']",107.4231002206153
2019-08-20 00:00:00,CHILLER-01,108.04764573219826,0.37075736896652245,0.3431424779818562,0.35545801266000543,0.14218320506400217,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",108.41840310116478
2019-08-20 00:30:00,CHILLER-01,108.22398588725956,2.7980394919285914,2.585415302337321,0.1543203465296487,0.11128049363126542,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",111.02202537918815
2019-08-20 01:00:00,CHILLER-01,120.606211550681,1.5919822631065017,1.3199836415038382,0.20566902193938155,0.08226760877575262,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",122.1981938137875
2019-08-20 01:30:00,CHILLER-01,108.12569135951392,3.6304761976055886,3.3576443784617194,0.030666446154480723,0.14830499904174957,False,0.0,"['efficiency_ratio', 'Humidity (%)']",111.75616755711951
2019-08-20 02:00:00,CHILLER-01,113.56277230091104,2.4119272667738443,2.12387142186251,0.4168918736031853,0.16675674944127414,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",115.97469956768488
2019-08-20 02:30:00,CHILLER-01,135.737766873109,-6.343940490820472,-4.673673832243715,0.1980184615236154,0.07920738460944617,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",129.39382638228852
2019-08-20 03:00:00,CHILLER-01,127.05531563653206,-10.90542740502346,-8.583212241367914,0.2225181618256209,0.08900726473024836,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",116.1498882315086
2019-08-20 03:30:00,CHILLER-01,125.14177881708864,-0.24165426935194034,-0.1931043905849782,0.13217371837725436,0.052869487350901745,False,0.0,"['efficiency_ratio', 'Humidity (%)']",124.9001245477367
2019-08-20 04:00:00,CHILLER-01,106.16810232933084,5.362956230590143,5.051381830254802,0.6112172177714984,0.5702160261905113,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",111.53105855992098
2019-08-20 04:30:00,CHILLER-01,117.53071374444043,-0.17421420738146765,-0.14822866451766828,0.20736275951749497,0.08294510380699799,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",117.35649953705897
2019-08-20 05:00:00,CHILLER-01,101.980438880284,9.41938468043135,9.236462192017896,0.077772301321428,0.6311089205285711,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",111.39982356071535
2019-08-20 05:30:00,CHILLER-01,114.5690555885889,1.7186798042066016,1.5001256625334203,0.04752972916050087,0.01901189166420035,False,0.0,"['efficiency_ratio', 'Humidity (%)']",116.2877353927955
2019-08-20 06:00:00,CHILLER-01,115.57928871414728,10.143176385511879,8.775946364056765,0.00936069393894235,0.6037442775755769,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",125.72246509965916
2019-08-20 06:30:00,CHILLER-01,96.27001597887538,8.911420635585827,9.256693836574483,0.24121034534391697,0.6964841381375668,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",105.1814366144612
2019-08-20 07:00:00,CHILLER-01,114.16766795732005,8.30772119104681,7.276772259333993,0.08586217596982972,0.6093073891725297,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",122.47538914836686
2019-08-20 07:30:00,CHILLER-01,126.12295462390023,-5.22106980524201,-4.139666582353138,0.24621972975319606,0.09848789190127843,False,0.0,"['efficiency_ratio', 'Humidity (%)']",120.90188481865822
2019-08-20 08:00:00,CHILLER-01,112.14395634658644,2.1028440078392094,1.8751291432418045,0.3320158364552446,0.13280633458209784,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",114.24680035442564
2019-08-20 08:30:00,CHILLER-01,98.09489623999848,9.336640924893885,9.517968092907614,0.1061287160167843,0.6424514864067137,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",107.43153716489236
2019-08-20 09:00:00,CHILLER-01,115.94296771316273,3.634068348548226,3.1343585732070736,0.026454452531083666,0.12161322971183057,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",119.57703606171096
2019-08-20 09:30:00,CHILLER-01,109.43789889749577,5.326159429993808,4.86683268196013,0.44823719269313833,0.4843553697276442,False,0.0,"['efficiency_ratio', 'Humidity (%)']",114.76405832748958
2019-08-20 10:00:00,CHILLER-01,127.18873352153136,-6.327323830693729,-4.974751816066002,0.122269615606194,0.0489078462424776,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",120.86140969083763
2019-08-20 10:30:00,CHILLER-01,105.66207758053915,13.512739583648397,12.788637033327815,0.30710327765787265,0.7228413110631491,True,0.6940407033490061,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",119.17481716418754
2019-08-20 11:00:00,CHILLER-01,134.5624775459598,-2.7482464153924866,-2.0423571752785414,0.08577094875651908,0.034308379502607636,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",131.81423113056732
2019-08-20 11:30:00,CHILLER-01,127.05170583071698,-9.966550850501179,-7.8444840904226485,0.03938619800217841,0.015754479200871363,False,0.0,"['efficiency_ratio', 'Humidity (%)']",117.0851549802158
2019-08-20 12:00:00,CHILLER-01,110.91877448597549,-0.1067544269504026,-0.09624558821996414,0.21388472226733907,0.08555388890693563,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",110.81202005902509
2019-08-20 12:30:00,CHILLER-01,133.11910818877692,-12.684903109126395,-9.528987447194934,0.1520707019707263,0.06082828078829053,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",120.43420507965052
2019-08-20 13:00:00,CHILLER-01,125.27072434052111,-4.510750868746996,-3.6008020968135415,0.19611647960251857,0.07844659184100744,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",120.75997347177412
2019-08-20 13:30:00,CHILLER-01,112.52242960329681,17.351070998626682,15.420099850135399,0.06597474115467811,0.6263898964618713,False,0.0,"['efficiency_ratio', 'Humidity (%)']",129.8735006019235
2019-08-20 14:00:00,CHILLER-01,125.96113463233596,-0.28024466501932466,-0.22248502749464913,0.056084240000385505,0.022433696000154203,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",125.68088996731663
2019-08-20 14:30:00,CHILLER-01,128.42169148107482,-6.5667230078787355,-5.113406413001854,0.42164523095865125,0.16865809238346052,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",121.85496847319608
2019-08-20 15:00:00,CHILLER-01,128.5546358103598,2.1517873193967034,1.673830979204017,0.38073565980980556,0.15229426392392223,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",130.7064231297565
2019-08-20 15:30:00,CHILLER-01,112.87671803560903,-3.386822470191845,-3.0004615027196393,0.12243317411075941,0.04897326964430376,False,0.0,"['efficiency_ratio', 'Humidity (%)']",109.48989556541719
2019-08-20 16:00:00,CHILLER-01,106.69487253995844,7.1871151980435855,6.7361392604428385,0.021013973887288515,0.5228197264772821,False,0.0,"['Building Load (RT)', 'efficiency_ratio']",113.88198773800202
2019-08-20 16:30:00,CHILLER-01,114.92466114507204,-3.337268676316242,-2.903875150089441,0.05147798741983426,0.020591194967933706,False,0.0,"['Chilled Water Rate (L/sec)', 'Building Load (RT)']",111.5873924687558
2019-08-20 17:00:00,CHILLER-01,112.25711931394291,3.624402260810953,3.2286613828694457,0.06804729522605919,0.1488118429517081,False,0.0,"['Cooling Water Temperature (C)', 'efficiency_ratio']",115.88152157475386
2019-08-20 17:30:00,CHILLER-01,112.86886504078427,-4.882354221234749,-4.325687353612132,0.2797116574204272,0.11188466296817089,False,0.0,"['efficiency_ratio', 'Humidity (%)']",107.98651081954952
